"age","age_o","samerace","importance_same_race","importance_same_religion","pref_o_attractive","pref_o_sincere","pref_o_intelligence","pref_o_funny","pref_o_ambitious","pref_o_shared_interests","attractive_o","sinsere_o","intelligence_o","funny_o","ambitous_o","shared_interests_o","attractive_important","sincere_important","intellicence_important","funny_important","ambtition_important","shared_interests_important","attractive","sincere","intelligence","funny","ambition","attractive_partner","sincere_partner","intelligence_partner","funny_partner","ambition_partner","shared_interests_partner","interests_correlate","like","guess_prob_liked","met","decision","match"
23,27,0,3,1,10,20,20,15,20,15,7,8,7.5,8,7,7,25,5,30,15,5,20,8,7,7,9,9,7,8,8,6,7,6,0.43,7,7,0,1,1
27,33,1,2,3,20,25,25,10,15,5,7,8,8,8,8,7,19,13,18,18,10,22,7,8,8,8,6,7,7,9,8,9,6,0.19,9,6,0,1,1
27,29,0,1,4,10,47,16,12,3,12,5,9,9,8,7,8,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7,9,8,8,6,4,5,0.53,7,6,0,1,1
27,22,0,1,4,16,20,19,16,18,11,8,8,8,8,8,6,6.67,19.05,42.86,9.52,14.29,7.62,6,10,6,8,7,8,8,9,10,4,2,-0.21,7,6,0,1,1
25,30,0,3,3,20,20,35,5,10,10,8,9,9,9,9,8,25,20,15,25,10,5,6,8,7,8,9,7,8,9,8,7,6,0.2,7,6,0,1,1
25,28,1,3,3,15,20,35,15,5,10,9,8,8,9,8,8,25,20,15,25,10,5,6,8,7,8,9,6,8,8,8,7,5,0.24,6,6,0,1,1
25,21,1,3,3,25,25,15,15,10,10,7,7,7,8,9,7,25,20,15,25,10,5,6,8,7,8,9,7,6,6,7,7,5,0.19,6,5,0,1,1
25,24,0,3,3,10,40,10,20,10,10,10,10,10,10,10,8,25,20,15,25,10,5,6,8,7,8,9,5,8,7,8,5,5,0.59,7,7,0,1,1
25,35,1,3,3,15,20,25,15,15,10,8,9,9,10,7,10,25,20,15,25,10,5,6,8,7,8,9,6,8,8,7,7,8,0.52,6,7,0,1,1
30,28,1,1,1,15,20,35,15,5,10,8,10,8,9,8,8,50,0,20,20,0,10,7,3,8,8,5,5,10,9,9,9,6,0.14,7,7,0,1,1
30,28,1,1,1,5,20,25,25,15,10,7,7,8,10,7,8,50,0,20,20,0,10,7,3,8,8,5,8,6,8,8,8,7,0.61,8,6,0,1,1
30,27,0,1,1,10,20,20,15,20,15,7,6,7,8,5,7,50,0,20,20,0,10,7,3,8,8,5,7,7,7,6,8,9,0.31,7,7,0,1,1
26,28,1,2,4,15,20,35,15,5,10,7,9,9,6,5,5,20,25,20,10,5,20,5,10,6,9,3,6,9,7,6,6,8,-0.17,8,7,0,1,1
26,21,1,2,4,25,25,15,15,10,10,3,10,10,8,9,10,20,25,20,10,5,20,5,10,6,9,3,9,9,7,8,9,8,-0.36,9,9,0,1,1
26,35,1,2,4,15,20,25,15,15,10,8,10,10,10,9,10,20,25,20,10,5,20,5,10,6,9,3,6,8,9,8,9,8,-0.03,7,7,0,1,1
25,30,1,1,1,60,10,10,10,5,5,8,10,9,7,8,8,10,20,20,20,10,20,7,9,6,8,3,6,7,8,8,6,6,0.33,6,7,0,1,1
25,23,0,1,1,50,5,15,20,10,0,8,8,7,7,7,7,10,20,20,20,10,20,7,9,6,8,3,8,7,8,7,6,6,-0.33,7,5,0,1,1
23,30,0,8,3,60,10,10,10,5,5,10,10,9,10,10,10,40,10,15,20,10,5,9,9,9,9,8,1,10,10,6,5,1,0.04,3,5,0,1,1
23,25,0,8,3,20,15,30,10,15,10,7,7,6,8,6,8,40,10,15,20,10,5,9,9,9,9,8,3,7,8,9,6,2,0.33,2,8,0,1,1
30,28,0,2,4,17,17,17,17,16,16,10,9,9,10,8,9,10,20,20,10,10,30,7,9,7,8,8,6,8,8,7,7,7,0.37,5,5,0,1,1
30,27,0,2,4,10,20,25,20,20,5,5,6,7,7,6,7,10,20,20,10,10,30,7,9,7,8,8,5,5,7,5,7,5,0.63,4,4,0,1,1
36,28,0,5,5,17,17,17,17,16,16,7,10,9,7,7,7,15,15,15,20,20,15,8,9,6,9,8,8,10,9,10,9,7,-0.09,8,8,0,1,1
22,23,0,3,3,50,5,15,20,10,0,9,8,7,9,6,7,15,25,15,20,10,15,8,10,9,7,9,8,9,9,8,9,7,0.08,8.5,10,0,1,1
30,25,1,1,1,10,20,20,20,10,20,6,7,8,8,6,6,60,10,10,10,5,5,5,10,6,6,10,8,10,9,7,8,8,0.33,8,7,0,1,1
30,23,0,1,1,40,10,15,20,10,5,1,10,10,6,5,1,60,10,10,10,5,5,5,10,6,6,10,10,10,9,10,10,10,0.04,10,10,0,1,1
23,25,0,5,3,10,20,20,20,10,20,8,7,8,7,6,6,50,5,15,20,10,0,7,4,7,9,9,8,8,7,7,7,7,-0.33,8,6,0,1,1
23,22,0,5,3,15,25,15,20,10,15,8,9,9,8,9,7,50,5,15,20,10,0,7,4,7,9,9,9,8,7,9,6,7,0.08,9,9,0,1,1
25,23,0,1,5,40,10,15,20,10,5,3,7,8,9,6,2,20,15,30,10,15,10,5,9,7,7,9,7,7,6,8,6,8,0.33,7,3,0,1,1
28,30,0,1,1,10,20,20,10,10,30,6,8,8,7,7,7,17,17,17,17,16,16,6,6,6,6,6,10,9,9,10,8,9,0.37,9,6,0,1,1
28,36,0,1,1,15,15,15,20,20,15,8,10,9,10,9,7,17,17,17,17,16,16,6,6,6,6,6,7,10,9,7,7,7,-0.09,6,6,0,1,1
27,30,0,1,1,10,20,20,10,10,30,5,5,7,5,7,5,10,20,25,20,20,5,7,9,7,9,10,5,6,7,7,6,7,0.63,6,6,0,1,1
23,27,0,3,10,14,18,17,16,15,20,9,8,8,8,7,9,20,20,20,20,20,0,7,9,9,7,9,8,8,10,8,10,10,0.55,8,8,0,1,1
23,24,0,3,10,20,10,25,20,10,15,8,7,8,8,7,8,20,20,20,20,20,0,7,9,9,7,9,2,8,8,8,7,6,0.56,6,6,0,1,1
23,27,0,3,10,40,0,10,50,0,0,8,7,7,7,4,5,20,20,20,20,20,0,7,9,9,7,9,6,5,6,5,6,5,-0.23,5,3,0,1,1
32,34,1,5,6,30,20,30,5,5,10,10,10,10,8,9,8,5,25,20,10,15,25,4,8,6,10,7,3,5,5,5,5,5,0.54,5,10,0,1,1
32,30,1,5,6,20.51,14.53,24.79,17.09,5.98,17.09,7,7,7,7,7,7,5,25,20,10,15,25,4,8,6,10,7,5,5,7,7,7,5,0.62,5,4,0,1,1
26,27,1,1,3,25,25,25,15,10,0,8,7,8,10,8,9,15,15,15,20,20,15,7,7,8,8,9,9,9,9,9,7,7,-0.04,7,9,0,1,1
26,27,0,1,3,14,18,17,16,15,20,8,9,9,8,9,8,15,15,15,20,20,15,7,7,8,8,9,8,8,8,8,8,8,0.36,8,8,0,1,1
26,25,0,1,3,17,18,28,27,5,5,10,8,9,10,9,6,15,15,15,20,20,15,7,7,8,8,9,6,6,7,9,8,9,-0.06,7,9,0,1,1
26,26,0,1,3,25,20,10,20,15,10,8,8,8,7,6,5,15,15,15,20,20,15,7,7,8,8,9,6,7,7,7,6,8,0.3,7,7,0,1,1
24,27,0,7,6,25,25,25,15,10,0,7,9,9,9,9,7,10,20,27,23,15,5,7,9,7,9,7,6,8,8,10,9,6,0.18,8,8,0,1,1
24,27,1,7,6,14,18,17,16,15,20,6,6,6,5,5,5,10,20,27,23,15,5,7,9,7,9,7,9,10,10,6,9,8,0.19,9,6,0,1,1
24,24,0,7,6,20,10,25,20,10,15,7,8,8,8,7,7,10,20,27,23,15,5,7,9,7,9,7,8,10,9,9,7,8,0.32,8,6,0,1,1
24,25,1,7,6,17,18,28,27,5,5,10,8,10,8,8,8,10,20,27,23,15,5,7,9,7,9,7,7,10,8,10,6,5,0.04,7,10,0,1,1
21,23,1,3,3,25,20,20,20,5,10,6,8,9,7,7,4,15,25,15,15,15,15,6,10,10,10,10,9,9,10,8,7,6,0.05,6,5,0,1,1
33,30,1,1,7,20.51,14.53,24.79,17.09,5.98,17.09,8,8,8,9,8,8,25,20,10,20,20,5,7,8,8,9,7,4,7,9,7,8,8,0.08,8,8,0,1,1
33,27,1,1,7,30,15,20,25,5,5,8,7,7,7,7,8,25,20,10,20,20,5,7,8,8,9,7,4,8,7,8,5,8,0.13,8,9,0,1,1
33,24,0,1,7,20,10,25,20,10,15,7,8,7,8,8,7,25,20,10,20,20,5,7,8,8,9,7,4,8,6,8,7,8,0.08,8,8,0,1,1
31,27,1,9,5,14,18,17,16,15,20,8,7,7,8,7,8,12,25,25,8,15,15,7,10,6,8,8,6,9,9,7,7,8,0.02,8,5,0,1,1
31,24,0,9,5,20,10,25,20,10,15,7,8,7,8,7,6,12,25,25,8,15,15,7,10,6,8,8,6,10,9,8,6,6,0.02,7,7,0,1,1
31,29,0,9,5,75,5,5,10,0,5,10,9,9,9,10,9,12,25,25,8,15,15,7,10,6,8,8,8,8,7,7,9,7,0,7,6,0,1,1
35,30,0,1,3,20.51,14.53,24.79,17.09,5.98,17.09,7,7,8,7,7,7,15,15,30,15,15,10,8,10,7,8,9,7,7,7,7,7,7,0.46,7,7,0,1,1
35,27,0,1,3,25,25,25,15,10,0,9,9,9,9,9,7,15,15,30,15,15,10,8,10,7,8,9,8,8,8,8,8,8,0.04,8,7,0,1,1
35,25,0,1,3,17,18,28,27,5,5,6,8,8,4,5,4,15,15,30,15,15,10,8,10,7,8,9,7,8,8,7,7,6,0.75,6,6,0,1,1
35,29,0,1,3,75,5,5,10,0,5,9,6,9,9,9,9,15,15,30,15,15,10,8,10,7,8,9,9,9,9,9,9,9,0.09,9,8,0,1,1
35,27,0,1,3,30,20,15,15,8,12,7,6,5,6,6,6,15,15,30,15,15,10,8,10,7,8,9,8,8,8,8,8,8,-0.2,8,8,0,1,1
29,23,0,6,6,25,20,20,20,5,10,8,8,7,7,7,8,20,20,20,10,10,20,9,10,9,9,8,6,8,8,7,7,8,0.06,7,7,0,1,1
29,27,0,6,6,25,25,25,15,10,0,7,9,9,8,8,7,20,20,20,10,10,20,9,10,9,9,8,8,9,8,8,6,9,0.05,9,7,0,1,1
29,25,0,6,6,17,18,28,27,5,5,7,10,9,6,6,3,20,20,20,10,10,20,9,10,9,9,8,7,7,7,9,7,8,0.3,8,7,0,1,1
22,30,1,9,8,20.51,14.53,24.79,17.09,5.98,17.09,6,8,8,8,8,8,20,10,20,20,20,10,7,7,10,8,8,4,10,10,10,7,10,-0.03,7,8,0,1,1
22,30,1,9,8,31.58,10.53,15.79,21.05,10.53,10.53,8,6,7,8,7,6,20,10,20,20,20,10,7,7,10,8,8,9,10,8,9,7,9,-0.1,9,8,0,1,1
22,27,1,9,8,14,18,17,16,15,20,8,7,7,9,8,7,20,10,20,20,20,10,7,7,10,8,8,9,10,10,10,9,8,-0.02,9,9,0,1,1
22,24,0,9,8,20,10,25,20,10,15,7,8,8,8,8,9,20,10,20,20,20,10,7,7,10,8,8,8,9,9,9,10,9,0.11,9,8,0,1,1
22,25,1,9,8,17,18,28,27,5,5,10,9,10,10,10,10,20,10,20,20,20,10,7,7,10,8,8,5,10,8,10,6,10,0.22,8,10,0,1,1
22,27,1,9,8,40,0,10,50,0,0,6,8,7,10,7,10,20,10,20,20,20,10,7,7,10,8,8,9,10,10,10,10,9,0.43,9,8,0,1,1
22,27,1,9,8,30,15,15,20,5,15,7,7,6,7,7,8,20,10,20,20,20,10,7,7,10,8,8,4,8,7,7,6,6,0.54,6,6,0,1,1
24,27,1,10,2,14,18,17,16,15,20,9,8,9,9,9,8,50,20,10,5,10,5,6,10,8,8,8,9,8,7,8,8,9,0.53,9,7,0,1,1
27,30,1,10,10,50,10,10,10,5,15,10,8,7,6,7,8,15,20,20,20,20,5,6,10,7,7,6,5,8,8,6,8,6,-0.01,6,7,0,1,1
27,25,1,10,10,30,10,15,20,15,10,9,9,8,8,7,9,15,20,20,20,20,5,6,10,7,7,6,5,8,9,7,9,7,0.1,7,3,0,1,1
26,27,0,1,1,14,18,17,16,15,20,8,7,8,8,8,7,20,10,25,25,10,10,8,7,8,8,7,8,8,8,8,8,7,0.06,8,8,1,1,1
26,25,1,1,1,30,10,15,20,15,10,10,10,10,10,10,10,20,10,25,25,10,10,8,7,8,8,7,10,10,10,10,10,10,0.24,10,10,1,1,1
24,27,0,8,4,25,25,25,15,10,0,9,8,8,6,7,7,20,30,10,10,10,20,8,10,8,8,8,6,8,7,7,8,5,0.33,8,7,0,1,1
24,25,0,8,4,17,18,28,27,5,5,7,10,10,8,5,4,20,30,10,10,10,20,8,10,8,8,8,6,7,7,7,6,6,0.38,6,5,1,1,1
24,27,0,8,4,40,0,10,50,0,0,7,7,8,2,5,7,20,30,10,10,10,20,8,10,8,8,8,8,7,6,6,6,7,0.37,9,6,0,1,1
24,27,0,8,4,30,20,15,15,8,12,4,9,9,7,8,5,20,30,10,10,10,20,8,10,8,8,8,9,5,6,6,5,3,-0.27,6,4,0,1,1
30,35,0,1,1,15,15,30,15,15,10,7,7,7,7,7,7,20.51,14.53,24.79,17.09,5.98,17.09,7,7,9,8,8,7,7,8,7,7,7,0.46,7,8,0,1,1
23,21,1,1,1,15,25,15,15,15,15,9,9,10,8,7,6,25,20,20,20,5,10,5,7,8,8,3,6,8,9,7,7,4,0.05,7,6,0,1,1
23,29,0,1,1,20,20,20,10,10,20,6,8,8,7,7,8,25,20,20,20,5,10,5,7,8,8,3,8,8,7,7,7,8,0.06,8,7,0,1,1
27,26,1,6,2,15,15,15,20,20,15,9,9,9,9,7,7,25,25,25,15,10,0,8,8,8,9,9,8,7,8,10,8,9,-0.04,8,6,0,1,1
27,24,0,6,2,10,20,27,23,15,5,6,8,8,10,9,6,25,25,25,15,10,0,8,8,8,9,9,7,9,9,9,9,7,0.18,7,6,0,1,1
27,35,0,6,2,15,15,30,15,15,10,8,8,8,8,8,8,25,25,25,15,10,0,8,8,8,9,9,9,9,9,9,9,7,0.04,9,7,0,1,1
27,29,0,6,2,20,20,20,10,10,20,8,9,8,8,6,9,25,25,25,15,10,0,8,8,8,9,9,7,9,9,8,8,7,0.05,7,7,0,1,1
27,24,0,6,2,20,30,10,10,10,20,6,8,7,7,8,5,25,25,25,15,10,0,8,8,8,9,9,9,8,8,6,7,7,0.33,7,6,0,1,1
30,22,1,1,1,20,10,20,20,20,10,9,10,8,9,7,9,31.58,10.53,15.79,21.05,10.53,10.53,8,2,9,9,9,8,6,7,8,7,6,-0.1,7,7,0,1,1
27,23,0,4,6,20,20,20,20,20,0,8,8,10,8,10,10,14,18,17,16,15,20,6,8,9,8,10,9,8,8,8,7,9,0.55,9,8,0,1,1
27,26,0,4,6,15,15,15,20,20,15,8,8,8,8,8,8,14,18,17,16,15,20,6,8,9,8,10,8,9,9,8,9,8,0.36,8,8,0,1,1
27,24,1,4,6,10,20,27,23,15,5,9,10,10,6,9,8,14,18,17,16,15,20,6,8,9,8,10,6,6,6,5,5,5,0.19,7,7,0,1,1
27,31,1,4,6,12,25,25,8,15,15,6,9,9,7,7,8,14,18,17,16,15,20,6,8,9,8,10,8,7,7,8,7,8,0.02,8,6,0,1,1
27,22,1,4,6,20,10,20,20,20,10,9,10,10,10,9,8,14,18,17,16,15,20,6,8,9,8,10,8,7,7,9,8,7,-0.02,8,7,0,1,1
27,24,1,4,6,50,20,10,5,10,5,9,8,7,8,8,9,14,18,17,16,15,20,6,8,9,8,10,9,8,9,9,9,8,0.53,9,8,0,1,1
27,26,0,4,6,20,10,25,25,10,10,8,8,8,8,8,7,14,18,17,16,15,20,6,8,9,8,10,8,7,8,8,8,7,0.06,8,7,1,1,1
27,33,1,6,3,25,20,10,20,20,5,4,8,7,8,5,8,30,15,20,25,5,5,7,7,8,7,5,8,7,7,7,7,8,0.13,8,6,0,1,1
24,23,0,1,1,20,20,20,20,20,0,2,8,8,8,7,6,20,10,25,20,10,15,6,8,8,8,7,8,7,8,8,7,8,0.56,7,6,0,1,1
24,24,0,1,1,10,20,27,23,15,5,8,10,9,9,7,8,20,10,25,20,10,15,6,8,8,8,7,7,8,8,8,7,7,0.32,7,7,0,1,1
24,31,0,1,1,12,25,25,8,15,15,6,10,9,8,6,6,20,10,25,20,10,15,6,8,8,8,7,7,8,7,8,7,6,0.02,6.5,6,0,1,1
24,22,0,1,1,20,10,20,20,20,10,8,9,9,9,10,9,20,10,25,20,10,15,6,8,8,8,7,7,8,8,8,8,9,0.11,7,8,0,1,1
25,26,0,1,8,15,15,15,20,20,15,6,6,7,9,8,9,17,18,28,27,5,5,6,9,9,10,7,10,8,9,10,9,6,-0.06,8,5,0,1,1
25,24,1,1,8,10,20,27,23,15,5,7,10,8,10,6,5,17,18,28,27,5,5,6,9,9,10,7,10,8,10,8,8,8,0.04,9,8,0,1,1
25,35,0,1,8,15,15,30,15,15,10,7,8,8,7,7,6,17,18,28,27,5,5,6,9,9,10,7,6,8,8,4,5,4,0.75,4,6,0,1,1
25,29,0,1,8,20,20,20,10,10,20,7,7,7,9,7,8,17,18,28,27,5,5,6,9,9,10,7,7,10,9,6,6,3,0.3,6,8,0,1,1
25,22,1,1,8,20,10,20,20,20,10,5,10,8,10,6,10,17,18,28,27,5,5,6,9,9,10,7,10,9,10,10,10,10,0.22,10,10,0,1,1
25,24,0,1,8,20,30,10,10,10,20,6,7,7,7,6,6,17,18,28,27,5,5,6,9,9,10,7,7,10,10,8,5,4,0.38,5,5,0,1,1
27,23,0,3,1,20,20,20,20,20,0,6,5,6,5,6,5,40,0,10,50,0,0,10,8,10,10,10,8,7,7,7,4,5,-0.23,8,10,0,1,1
27,22,1,3,1,20,10,20,20,20,10,9,10,10,10,10,9,40,0,10,50,0,0,10,8,10,10,10,6,8,7,10,7,10,0.43,8,10,0,1,1
27,24,0,3,1,20,30,10,10,10,20,8,7,6,6,6,7,40,0,10,50,0,0,10,8,10,10,10,7,7,8,2,5,7,0.37,7,10,0,1,1
27,22,1,9,7,20,10,20,20,20,10,4,8,7,7,6,6,30,15,15,20,5,15,7,8,8,9,8,7,7,6,7,7,8,0.54,8,7,0,1,1
29,31,0,3,1,12,25,25,8,15,15,8,8,7,7,9,7,75,5,5,10,0,5,9,8,9,9,9,10,9,9,9,10,9,0,10,8,0,1,1
29,35,0,3,1,15,15,30,15,15,10,9,9,9,9,9,9,75,5,5,10,0,5,9,8,9,9,9,9,6,9,9,9,9,0.09,8,7,0,1,1
30,27,1,6,6,15,20,20,20,20,5,5,8,8,6,8,6,50,10,10,10,5,15,6,7,6,7,7,10,8,7,6,7,8,-0.01,10,9,0,1,1
27,35,0,3,2,15,15,30,15,15,10,8,8,8,8,8,8,30,20,15,15,8,12,8,9,9,8,9,7,6,5,6,6,6,-0.2,6,5,0,1,1
27,24,0,3,2,20,30,10,10,10,20,9,5,6,6,5,3,30,20,15,15,8,12,8,9,9,8,9,4,9,9,7,8,5,-0.27,6,7,0,1,1
25,27,1,10,7,15,20,20,20,20,5,5,8,9,7,9,7,30,10,15,20,15,10,6,10,8,9,10,9,9,8,8,7,9,0.1,9,9,0,1,1
25,26,1,10,7,20,10,25,25,10,10,10,10,10,10,10,10,30,10,15,20,15,10,6,10,8,9,10,10,10,10,10,10,10,0.24,10,10,1,1,1
26,26,0,3,2,15,15,15,20,20,15,6,7,7,7,6,8,25,20,10,20,15,10,7,8,8,7,7,8,8,8,7,6,5,0.3,7,6,0,1,1
38,26,1,4,6,70,5,20,3,1,1,4,5,7,7,6,10,15,15,20,15,15,20,6,9,6,8,9,8,9,9,6,9,8,0.35,8,2,0,1,1
38,29,0,4,6,25,20,15,25,10,5,6,8,6,7,7,7,15,15,20,15,15,20,6,9,6,8,9,7,9,9,8,9,5,0.14,8,2,0,1,1
33,27,0,4,8,20,20,20,20,20,0,7,7,7,7,5,5,20,20,20,15,15,10,4,7,9,9,9,5,5,5,5,5,5,0.13,5,4,0,1,1
33,23,0,4,8,20,15,20,20,10,15,7,9,9,8,7,5,20,20,20,15,15,10,4,7,9,9,9,8,8,8,8,8,8,0.08,7,6,0,1,1
24,23,1,6,3,20,15,20,20,10,15,7,7,7,7,7,8,20,10,20,35,5,10,7,7,10,9,8,8,8,8,8,8,9,0.36,8,8,0,1,1
24,29,1,6,3,95,1,1,1,1,1,10,9,9,9,9,6,20,10,20,35,5,10,7,7,10,9,8,7,8,6,6,7,5,-0.32,7,5,0,1,1
28,23,1,8,1,25,14,25,25,3,8,7,7,7,5,5,5,25,25,25,10,10,5,7,7,7,7,10,8,8,8,6,8,4,-0.16,6,5,0,1,1
28,27,0,8,1,20,20,20,20,20,0,7,8,7,8,6,7,25,25,25,10,10,5,7,7,7,7,10,8,8,8,10,8,8,0.32,7,5,0,1,1
28,24,0,8,1,20,10,20,20,10,20,8,7,7,8,6,6,25,25,25,10,10,5,7,7,7,7,10,7,6,6,8,6,8,0.43,7,5,0,1,1
28,29,1,8,1,95,1,1,1,1,1,10,10,10,8,9,4,25,25,25,10,10,5,7,7,7,7,10,7,8,8,7,8,7,-0.03,6,5,0,1,1
23,26,1,9,6,70,5,20,3,1,1,7,7,7,9,8,6,20,20,20,20,20,0,8,8,9,8,9,10,10,10,10,10,10,0.42,10,9,0,1,1
23,24,1,9,6,30,15,15,15,15,10,7,7,8,9,6,7,20,20,20,20,20,0,8,8,9,8,9,9,10,10,7,9,9,0.44,9,8,0,1,1
23,23,1,9,6,20,15,20,20,10,15,7,9,8,8,7,6,20,20,20,20,20,0,8,8,9,8,9,7,10,10,6,8,7,0.06,7,7,0,1,1
23,27,1,9,6,75,5,5,5,5,5,8,8,8,7,8,8,20,20,20,20,20,0,8,8,9,8,9,8,10,10,10,10,7,0.14,7,8,0,1,1
23,29,1,9,6,95,1,1,1,1,1,10,10,10,10,10,8,20,20,20,20,20,0,8,8,9,8,9,9,8,9,7,10,7,-0.32,8,4,0,1,1
25,27,0,5,8,20,20,20,20,20,0,8,8,6,8,8,8,25,20,20,20,10,5,8,8,6,8,6,7,7,8,9,10,6,0.4,8,6,0,1,1
25,27,1,5,8,20,20,20,20,10,10,9,10,5,7,3,5,25,20,20,20,10,5,8,8,6,8,6,10,10,10,10,7,7,-0.35,9,10,0,1,1
25,26,1,5,2,70,5,20,3,1,1,6.5,7,7,6.5,6,6,20,15,25,15,15,10,8,8,8,8,8,7,9,9,8,9,8,0.34,8,8,0,1,1
25,24,1,5,2,30,15,15,15,15,10,8,8,8,8,7,6,20,15,25,15,15,10,8,8,8,8,8,8,8,8,8,8,8,0.24,8,8,0,1,1
25,34,1,5,2,35,15,15,25,10,0,10,10,8,10,6,5,20,15,25,15,15,10,8,8,8,8,8,8,9,9,8,9,8,0.26,8,7,0,1,1
25,27,1,5,2,75,5,5,5,5,5,9,8,7,9,9,8,20,15,25,15,15,10,8,8,8,8,8,7,7,8,8,8,7,-0.09,7,7,0,1,1
25,29,1,5,2,95,1,1,1,1,1,10,10,10,5,8,5,20,15,25,15,15,10,8,8,8,8,8,7,8,9,9,9,8,-0.28,7,7,0,1,1
21,31,1,1,1,35,0,25,20,0,20,7,5,7,7,7,3,20,30,20,20,0,10,8,10,9,7,5,7,10,10,2,8,3,0.47,7,7,0,1,1
21,24,0,1,1,20,10,20,20,10,20,7,7,8,8,7,8,20,30,20,20,0,10,8,10,9,7,5,9,10,10,10,10,10,0.32,9,10,0,1,1
28,27,1,1,5,20,20,20,20,10,10,7,8,8,4,5,8,35,0,35,10,10,10,8,9,9,9,7,7,9,8,8,6,6,0.08,7,8,0,1,1
22,24,1,4,8,20,21,21,22,6,10,6,9,8,8,8,7,8,20,25,25,12,10,7,9,8,8,8,8,8,8,8,7,7,0.08,8,7,0,1,1
22,27,0,4,8,20,20,20,20,20,0,5,7,6,6,4,7,8,20,25,25,12,10,7,9,8,8,8,8,8,8,8,7,7,0.29,8,7,0,1,1
22,29,1,4,8,95,1,1,1,1,1,10,10,10,7,7,6,8,20,25,25,12,10,7,9,8,8,8,7,7,7,6,7,6,-0.51,6,6,0,1,1
25,24,0,1,5,20,10,20,20,10,20,5,8,9,8,8,7,15,18,18,18,15,16,8,10,10,10,8,8,9,9,9,8,6,0.28,8,5,1,1,1
25,29,0,1,5,95,1,1,1,1,1,8,8,8,6,8,4,15,18,18,18,15,16,8,10,10,10,8,5,9,9,6,9,5,-0.56,7,4,0,1,1
24,22,1,3,2,8,20,25,25,12,10,8,8,8,8,7,7,20,21,21,22,6,10,7,7,7,10,9,6,9,8,8,8,7,0.08,7,6,0,1,1
26,38,1,7,7,15,15,20,15,15,20,8,9,9,6,9,8,70,5,20,3,1,1,7,10,6,8,7,4,5,7,7,6,10,0.35,6,8,0,1,1
26,23,1,7,7,20,20,20,20,20,0,10,10,10,10,10,10,70,5,20,3,1,1,7,10,6,8,7,7,7,7,9,8,6,0.42,7,8,0,1,1
26,25,1,7,7,20,15,25,15,15,10,7,9,9,8,9,8,70,5,20,3,1,1,7,10,6,8,7,6.5,7,7,6.5,6,6,0.34,7,8,0,1,1
31,21,1,1,1,20,30,20,20,0,10,7,10,10,2,8,3,35,0,25,20,0,20,8,5,7,10,5,7,5,7,7,7,3,0.47,6,7,0,1,1
29,38,0,1,1,15,15,20,15,15,20,7,9,9,8,9,5,25,20,15,25,10,5,6,8,7,10,9,6,8,6,7,7,7,0.14,7,3,0,1,1
23,28,1,1,4,25,25,25,10,10,5,8,8,8,6,8,4,25,14,25,25,3,8,6,9,7,8,8,7,7,7,5,5,5,-0.16,8,4,0,1,1
27,33,0,1,1,20,20,20,15,15,10,5,5,5,5,5,5,20,20,20,20,20,0,6,7,8,8,9,7,7,7,7,5,5,0.13,6,6,0,1,1
27,22,0,1,1,8,20,25,25,12,10,8,8,8,8,7,7,20,20,20,20,20,0,6,7,8,8,9,5,7,6,6,4,7,0.29,6,5,0,1,1
24,23,1,1,1,20,20,20,20,20,0,9,10,10,7,9,9,30,15,15,15,15,10,7,9,8,7,8,7,7,8,9,6,7,0.44,6,6,0,1,1
24,25,1,1,1,20,15,25,15,15,10,8,8,8,8,8,8,30,15,15,15,15,10,7,9,8,7,8,8,8,8,8,7,6,0.24,7,7,0,1,1
24,28,0,1,1,25,25,25,10,10,5,7,6,6,8,6,8,20,10,20,20,10,20,8,7,10,8,9,8,7,7,8,6,6,0.43,6,9,0,1,1
24,21,0,1,1,20,30,20,20,0,10,9,10,10,10,10,10,20,10,20,20,10,20,8,7,10,8,9,7,7,8,8,7,8,0.32,7,8,0,1,1
24,25,0,1,1,15,18,18,18,15,16,8,9,9,9,8,6,20,10,20,20,10,20,8,7,10,8,9,5,8,9,8,8,7,0.28,8,8,1,1,1
23,33,0,5,5,20,20,20,15,15,10,8,8,8,8,8,8,20,15,20,20,10,15,7,9,8,9,8,7,9,9,8,7,5,0.08,7,6,0,1,1
23,24,1,5,5,20,10,20,35,5,10,8,8,8,8,8,9,20,15,20,20,10,15,7,9,8,9,8,7,7,7,7,7,8,0.36,7,6,0,1,1
23,23,1,5,5,20,20,20,20,20,0,7,10,10,6,8,7,20,15,20,20,10,15,7,9,8,9,8,7,9,8,8,7,6,0.06,8,7,0,1,1
23,25,1,5,5,25,20,20,20,10,5,9,9,9,9,9,7,20,15,20,20,10,15,7,9,8,9,8,8,8,8,7,7,8,0.47,8,7,0,1,1
27,25,1,8,8,25,20,20,20,10,5,10,10,10,10,7,7,20,20,20,20,10,10,7,10,6,10,10,9,10,5,7,3,5,-0.35,8,8,0,1,1
27,28,1,8,8,35,0,35,10,10,10,7,9,8,8,6,6,20,20,20,20,10,10,7,10,6,10,10,7,8,8,4,5,8,0.08,7,3,0,1,1
34,25,1,8,2,20,15,25,15,15,10,8,9,9,8,9,8,35,15,15,25,10,0,8,6,9,7,5,10,10,8,10,6,5,0.26,7,6,0,1,1
